episode,length,time,reward,delta
0,1298.0,0.08662600000025122,-4564.0,99.999316120851
1,220.0,0.013544999999794527,-219.0,89.9993845087659
2,723.0,0.0445159999999305,-1019.0,80.99944605788932
3,277.0,0.016110999999909836,-276.0,72.89950145210038
4,112.0,0.006706999999551044,-12.0,65.60955130689034
5,243.0,0.014028999999936786,-143.0,59.0485961762013
6,177.0,0.012416999999913969,-77.0,53.14373655858117
7,146.0,0.008603000000221073,-46.0,47.82936290272305
8,200.0,0.011827999999695749,-100.0,43.046426612450745
9,235.0,0.013852000000042608,-135.0,38.74178395120567
10,100.0,0.00583699999970122,0.0,34.867605556085095
11,134.0,0.007805000000189466,-34.0,31.380845000476583
12,232.0,0.01368800000000192,-132.0,28.24276050042893
13,98.0,0.005483999999341904,2.0,25.418484450386032
14,141.0,0.008257000000412518,-41.0,22.876636005347436
15,221.0,0.012567000000672124,-121.0,20.588972404812694
16,109.0,0.0063369999998030835,-9.0,18.53007516433142
17,115.0,0.006583000000318862,-15.0,16.677067647898284
18,132.0,0.007615999999870837,-32.0,15.009360883108457
19,132.0,0.007684999999582942,-32.0,13.508424794797605
20,96.0,0.005588999999417865,4.0,12.157582315317839
21,94.0,0.005560999999943306,6.0,10.94182408378606
22,187.0,0.01075200000013865,-87.0,9.84764167540746
23,117.0,0.007421999999678519,-17.0,8.862877507866713
24,164.0,0.011035999999876367,-64.0,7.976589757080049
25,80.0,0.004981000000043423,20.0,7.1789307813720455
26,95.0,0.007007000000157859,5.0,6.461037703234837
27,102.0,0.006913000000167813,-2.0,5.814933932911359
28,168.0,0.010725000000093132,-68.0,5.233440539620219
29,74.0,0.004680000000007567,26.0,4.710096485658198
30,113.0,0.007008000000496395,-13.0,4.239086837092373
31,125.0,0.007712000000537955,-25.0,3.8151781533831297
32,78.0,0.004739999999401334,22.0,3.4336603380448167
33,127.0,0.008578999999372172,-27.0,3.090294304240331
34,38.0,0.0031500000004598405,62.0,2.7812648738162977
35,196.0,0.012605000000803557,-96.0,2.503138386434671
36,85.0,0.0048269999997501145,15.0,2.2528245477912066
37,61.0,0.0038050000002840534,39.0,2.0275420930120873
38,107.0,0.00680000000011205,-7.0,1.8247878837108829
39,66.0,0.003853999999591906,34.0,1.6423090953397974
40,138.0,0.00958600000012666,-38.0,1.4780781858058134
41,104.0,0.005961000000752392,-4.0,1.330270367225225
42,93.0,0.005771000000095228,7.0,1.197243330502701
43,59.0,0.0040960000005725306,41.0,1.0775189974524295
44,137.0,0.008346999999957916,-37.0,0.9697670977071908
45,40.0,0.0030239999996410916,60.0,0.872790387936476
46,68.0,0.0041270000001532026,32.0,0.7855113491428227
47,146.0,0.00847299999986717,-46.0,0.7069602142285447
48,49.0,0.003335999999762862,51.0,0.6362641928056831
49,129.0,0.008331999999427353,-29.0,0.5726377735251162
50,96.0,0.006073000000469619,4.0,0.5153739961725989
51,20.0,0.001283000000512402,80.0,0.46383659655533904
52,113.0,0.007241999999678228,-13.0,0.41745293689980656
53,84.0,0.006480000000010477,16.0,0.37570764320982164
54,91.0,0.005552999999963504,9.0,0.3381368788888466
55,56.0,0.0032270000001517474,44.0,0.3043231909999662
56,114.0,0.007364000000052329,-14.0,0.2738908718999653
57,74.0,0.005027000000154658,26.0,0.2465017847099631
58,77.0,0.004710000000159198,23.0,0.22185160623897104
59,61.0,0.0035340000003998284,39.0,0.19966644561507962
60,102.0,0.00607899999977235,-2.0,0.17969980105357308
61,79.0,0.004665000000386499,21.0,0.1617298209482101
62,64.0,0.003897999999935564,36.0,0.14555683885339477
63,76.0,0.004413999999997031,24.0,0.13100115496806097
64,51.0,0.0034420000001773587,49.0,0.11790103947124919
65,98.0,0.006427000000257976,2.0,0.10611093552412854
66,110.0,0.008573000000069442,-10.0,0.09549984197171568
67,18.0,0.0010620000002745655,82.0,0.08594985777453701
68,65.0,0.003912000000127591,35.0,0.07735487199708757
69,98.0,0.005766000000221538,2.0,0.06961938479737739
70,48.0,0.0028229999998075073,52.0,0.06265744631764392
71,78.0,0.0046200000006138,22.0,0.05639170168588237
72,32.0,0.0018359999994572718,68.0,0.05075253151728987
73,54.0,0.0031669999998484855,46.0,0.04567727836555946
74,100.0,0.005849999999554711,0.0,0.04110955052900067
